"","Id","Elevation","Aspect","Slope","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Cover_Type","wild","soil","h_fire","h_water","h_road","v_water"
"3970",3970,2280,4,7,211,227,153,"4","4","16",371,0,1048,0
"3971",3971,2058,9,5,215,230,153,"4","4","3",811,0,646,0
"3972",3972,2063,321,17,175,222,186,"4","4","14",787,0,618,0
"3973",3973,2140,14,28,181,169,112,"6","4","10",552,234,300,74
"3974",3974,2127,27,27,197,169,95,"6","4","10",532,192,268,72
"3975",3975,2043,334,27,149,194,178,"6","4","10",541,67,319,39
"3976",3976,2072,240,26,162,250,218,"3","4","5",607,212,433,74
"3977",3977,2769,117,17,246,222,99,"2","3","31",745,67,2040,19
"3978",3978,2776,8,21,190,192,134,"2","3","31",644,85,2465,28
"3979",3979,2279,207,17,207,253,177,"3","4","10",376,90,297,17
"3980",3980,2198,126,13,242,231,115,"4","4","14",395,0,787,0
"3981",3981,2187,205,4,217,243,162,"4","4","14",395,0,882,0
"3982",3982,2199,188,24,215,249,155,"4","4","4",408,0,932,0
"3983",3983,2159,335,7,205,231,165,"4","4","17",779,0,1110,0
"3984",3984,2173,348,28,157,183,157,"4","4","17",837,30,1131,17
"3985",3985,2152,45,14,223,210,118,"4","4","17",924,0,1167,0
"3986",3986,2147,207,4,217,244,163,"4","4","17",953,0,1181,0
"3987",3987,2154,219,21,192,254,192,"4","4","17",983,30,1195,7
"3988",3988,2166,207,28,189,252,183,"4","4","1",1012,30,1209,13
"3989",3989,2151,328,22,160,208,184,"4","4","17",1218,0,1317,0
"3990",3990,2184,21,35,174,145,86,"3","4","10",1451,67,1207,41
"3991",3991,2137,24,21,203,189,115,"4","4","17",1477,30,1128,7
"3992",3992,2123,46,23,220,184,88,"4","4","17",1456,0,1100,0
"3993",3993,2115,335,19,174,211,175,"4","4","17",1425,30,1075,8
"3994",3994,2130,341,13,192,220,166,"4","4","17",1396,0,1053,0
"3995",3995,2128,4,7,211,227,153,"4","4","17",1382,30,1044,4
"3996",3996,2129,275,12,188,243,194,"4","4","17",1369,42,1034,-2
"3997",3997,2225,332,23,160,204,180,"3","4","10",1266,247,990,111
"3998",3998,2268,10,31,171,163,116,"3","4","10",1233,272,997,143
"3999",3999,2326,261,6,205,243,177,"4","4","6",1140,404,1242,143
"4000",4000,2332,225,3,215,242,165,"4","4","6",1087,361,1279,144
"4001",4001,2315,119,21,250,217,84,"4","4","6",1008,297,1332,132
"4002",4002,2285,142,21,245,229,101,"4","4","3",907,228,1406,122
"4003",4003,2276,140,23,247,226,95,"4","4","3",882,216,1425,113
"4004",4004,2268,140,24,247,225,92,"4","4","3",858,201,1445,110
"4005",4005,2259,138,26,249,221,84,"4","4","3",834,190,1434,101
"4006",4006,2249,134,26,250,217,78,"4","4","3",811,175,1416,91
"4007",4007,2225,114,25,253,206,65,"4","4","3",765,153,1381,79
"4008",4008,2198,104,23,251,203,66,"4","4","3",721,127,1348,58
"4009",4009,2184,108,26,253,200,58,"4","4","3",700,108,1333,48
"4010",4010,2171,114,27,254,200,55,"4","4","3",680,85,1317,35
"4011",4011,2132,106,16,246,219,97,"4","4","3",624,30,1275,6
"4012",4012,2250,313,12,189,231,182,"4","4","10",454,0,1155,0
"4013",4013,2254,312,13,185,230,185,"4","4","1",424,0,1142,0
"4014",4014,2260,310,13,185,231,186,"4","4","1",395,0,1131,0
"4015",4015,2264,310,11,189,232,183,"4","4","1",365,0,1120,0
"4016",4016,2370,189,14,219,250,161,"3","4","6",108,162,1057,68
"4017",4017,2362,117,15,244,225,106,"3","4","6",67,212,1052,50
"4018",4018,2317,90,8,233,227,127,"3","4","6",190,67,1052,15
"4019",4019,2291,129,16,244,229,108,"4","4","6",306,0,1065,0
"4020",4020,2284,4,3,215,233,155,"4","4","16",335,0,1071,0
"4021",4021,2128,55,18,229,199,97,"3","4","10",547,127,277,73
"4022",4022,2032,61,12,230,214,115,"4","4","1",547,0,295,0
"4023",4023,2044,312,28,133,206,208,"6","4","10",560,60,324,24
"4024",4024,2055,325,26,147,202,190,"6","4","10",569,85,342,42
"4025",4025,2832,107,17,247,217,92,"5","3","13",960,258,1889,73
"4026",4026,2943,233,15,194,252,193,"2","3","32",1325,108,324,27
"4027",4027,2270,148,12,236,239,131,"4","4","10",342,60,283,8
"4028",4028,2205,139,22,247,227,97,"4","4","4",379,0,764,0
"4029",4029,2225,172,28,224,239,127,"4","4","1",242,30,1090,8
"4030",4030,2161,310,4,209,237,166,"4","4","17",759,0,1129,0
"4031",4031,2165,309,19,164,224,198,"4","4","17",787,0,1138,0
"4032",4032,2178,314,30,127,201,206,"4","4","17",816,30,1148,19
"4033",4033,2156,18,28,187,170,107,"4","4","17",960,0,1207,0
"4034",4034,2153,217,2,217,241,161,"4","4","17",1019,0,1235,0
"4035",4035,2157,177,18,226,247,147,"4","4","17",1106,0,1282,0
"4036",4036,2153,326,20,165,213,185,"4","4","17",1194,0,1329,0
"4037",4037,2191,33,33,194,149,69,"3","4","10",1485,90,1165,48
"4038",4038,2138,13,11,209,217,144,"4","4","10",1422,0,1025,0
"4039",4039,2331,339,25,158,195,171,"3","4","10",1283,384,1060,206
"4040",4040,2320,150,8,231,240,141,"4","4","6",1181,404,1200,139
"4041",4041,2325,198,17,212,252,169,"4","4","6",1128,361,1237,142
"4042",4042,2327,188,15,220,250,159,"4","4","6",1101,339,1256,144
"4043",4043,2298,129,21,249,222,90,"4","4","3",999,255,1326,115
"4044",4044,2289,133,21,248,225,95,"4","4","3",973,234,1345,106
"4045",4045,2274,142,23,246,227,96,"4","4","3",924,201,1383,111
"4046",4046,2257,141,25,247,225,91,"4","4","3",876,175,1423,94
"4047",4047,2248,137,26,249,221,83,"4","4","3",853,162,1443,90
"4048",4048,2237,136,26,249,219,81,"4","4","3",830,150,1440,79
"4049",4049,2228,134,25,250,220,83,"4","4","3",807,134,1423,70
"4050",4050,2219,128,23,250,219,83,"4","4","3",785,124,1406,61
"4051",4051,2151,113,25,253,205,64,"4","4","3",684,42,1329,15
"4052",4052,2130,82,7,230,228,132,"4","4","3",649,0,1301,0
"4053",4053,2133,322,11,191,229,177,"4","4","4",633,0,1289,0
"4054",4054,2166,260,15,181,247,204,"3","4","10",553,67,1216,8
"4055",4055,2261,359,29,164,174,137,"3","4","10",571,60,1189,34
"4056",4056,2276,326,18,174,218,183,"4","4","1",331,0,1138,0
"4057",4057,2315,134,14,241,233,118,"3","4","6",182,42,1082,13
"4058",4058,2292,108,13,241,225,111,"4","4","16",272,0,1090,0
"4059",4059,2321,322,21,163,214,189,"6","4","10",421,85,1121,41
"4060",4060,2329,312,14,182,229,187,"6","4","5",481,134,1138,49
"4061",4061,2068,65,5,225,230,140,"4","4","3",895,0,725,0
"4062",4062,2129,323,32,124,189,195,"6","4","10",745,134,541,76
"4063",4063,2036,102,17,246,215,91,"4","4","1",573,0,313,0
"4064",4064,3193,78,8,231,226,128,"7","1","23",3130,67,3722,4
"4065",4065,3055,190,12,220,249,161,"1","1","23",3800,361,1864,63
"4066",4066,2886,102,16,245,218,98,"2","3","32",1099,339,1813,120
"4067",4067,2782,127,16,245,228,106,"5","3","31",850,108,2029,28
"4068",4068,2971,198,16,214,252,168,"2","3","32",1599,124,1293,22
"4069",4069,2205,123,21,250,219,87,"4","4","4",362,0,764,0
"4070",4070,2198,11,4,216,232,153,"4","4","14",351,0,785,0
"4071",4071,2199,17,21,197,190,123,"3","4","10",342,60,942,9
"4072",4072,2224,133,20,248,226,96,"4","4","1",272,0,1130,0
"4073",4073,2212,164,8,228,243,147,"4","4","17",272,0,1120,0
"4074",4074,2214,219,6,213,246,170,"4","4","1",277,0,1116,0
"4075",4075,2222,191,22,213,251,161,"4","4","1",324,30,1110,8
"4076",4076,2226,186,23,217,249,153,"4","4","1",342,30,1110,11
"4077",4077,2216,145,6,228,239,144,"4","4","17",404,0,1110,0
"4078",4078,2213,139,5,227,238,145,"4","4","17",426,0,1110,0
"4079",4079,2215,193,12,219,249,163,"4","4","1",450,0,1110,0
"4080",4080,2161,74,8,230,224,127,"4","4","17",741,0,1150,0
"4081",4081,2162,289,9,196,239,183,"4","4","17",769,0,1158,0
"4082",4082,2171,21,35,175,146,86,"3","4","10",997,30,1248,15
"4083",4083,2127,255,5,209,243,172,"4","4","17",1423,30,977,-4
"4084",4084,2138,252,20,170,249,214,"4","4","17",1410,42,968,8
"4085",4085,2344,351,18,185,206,157,"3","4","10",1318,426,1047,219
"4086",4086,2326,87,20,244,204,80,"4","4","6",1221,404,1158,146
"4087",4087,2314,122,16,245,226,105,"4","4","6",1195,382,1176,134
"4088",4088,2311,167,18,232,244,135,"4","4","6",1168,361,1195,130
"4089",4089,2310,191,23,212,250,160,"4","4","3",1142,339,1214,129
"4090",4090,2318,193,23,211,251,164,"4","4","6",1116,319,1231,135
"4091",4091,2291,131,22,249,222,88,"4","4","3",1015,234,1302,108
"4092",4092,2282,132,21,248,224,94,"4","4","3",990,212,1321,99
"4093",4093,2264,133,23,249,222,88,"4","4","3",942,175,1360,81
"4094",4094,2238,134,24,249,220,84,"4","4","3",872,134,1421,75
"4095",4095,2228,134,26,250,218,80,"4","4","3",850,124,1442,70
"4096",4096,2218,138,25,248,222,86,"4","4","3",828,108,1448,60
"4097",4097,2201,139,24,248,225,91,"4","4","3",785,90,1415,43
"4098",4098,2180,117,31,254,194,42,"4","4","3",745,67,1384,40
"4099",4099,2147,116,22,251,213,77,"4","4","3",708,30,1355,11
"4100",4100,2345,216,21,194,254,189,"3","4","6",120,120,1120,43
"4101",4101,2341,110,14,243,224,107,"3","4","6",30,127,1110,29
"4102",4102,2297,68,8,228,225,130,"4","4","16",240,0,1116,0
"4103",4103,2333,317,13,186,229,182,"6","4","5",457,150,1167,52
"4104",4104,2071,87,10,235,224,119,"4","4","3",912,30,765,3
"4105",4105,2072,327,13,189,225,176,"4","4","14",914,0,738,0
"4106",4106,2079,324,21,162,213,188,"6","4","14",892,30,711,11
"4107",4107,2120,308,27,135,211,210,"6","4","10",807,108,607,62
"4108",4108,2145,321,31,127,194,198,"6","4","10",768,150,558,87
"4109",4109,2155,326,30,133,192,191,"6","4","10",750,175,534,102
"4110",4110,2186,350,19,183,205,158,"6","4","10",685,283,446,147
"4111",4111,2132,119,29,254,202,54,"3","4","1",612,108,342,66
"4112",4112,2082,130,36,251,195,39,"3","4","1",601,42,330,27
"4113",4113,3194,71,10,231,221,121,"7","1","23",3156,60,3723,5
"4114",4114,3100,96,31,251,180,33,"1","1","22",3697,162,2794,32
"4115",4115,3060,205,15,210,252,174,"1","1","22",3565,395,1627,80
"4116",4116,2845,112,23,252,209,71,"5","3","13",1045,255,1894,81
"4117",4117,2807,122,18,248,222,95,"5","3","13",955,175,1974,48
"4118",4118,2808,253,15,184,249,202,"1","3","13",1068,0,1921,0
"4119",4119,2253,170,5,224,242,153,"4","4","10",474,0,404,0
"4120",4120,2253,191,7,220,246,161,"4","4","10",499,0,424,0
"4121",4121,2203,18,6,216,227,149,"4","4","14",335,0,785,0
"4122",4122,2210,329,19,172,214,180,"3","4","10",366,90,1057,11
"4123",4123,2219,110,10,237,230,123,"4","4","17",301,0,1159,0
"4124",4124,2215,350,12,198,219,160,"6","4","17",301,30,1150,-1
"4125",4125,2220,340,15,186,216,168,"4","4","17",306,0,1146,0
"4126",4126,2214,357,5,213,231,157,"4","4","17",335,0,1140,0
"4127",4127,2215,323,9,196,230,174,"4","4","17",350,0,1140,0
"4128",4128,2217,340,12,195,223,166,"4","4","17",366,0,1140,0
"4129",4129,2219,0,14,199,214,151,"4","4","17",384,0,1140,0
"4130",4130,2221,354,17,189,207,155,"4","4","17",404,0,1140,0
"4131",4131,2226,356,21,183,198,150,"4","4","17",424,30,1140,7
"4132",4132,2212,245,10,200,248,186,"4","4","1",492,0,1140,0
"4133",4133,2164,40,16,220,204,114,"4","4","17",752,0,1179,0
"4134",4134,2162,322,8,200,232,172,"4","4","17",780,0,1187,0
"4135",4135,2172,261,18,172,247,211,"4","4","10",808,30,1195,10
"4136",4136,2172,8,33,164,157,115,"3","4","10",1092,60,1317,19
"4137",4137,2225,34,37,189,136,56,"3","4","10",1544,150,1116,95
"4138",4138,2137,54,20,227,192,89,"4","4","10",1463,0,959,0
"4139",4139,2132,252,14,188,249,198,"4","4","17",1438,30,940,2
"4140",4140,2144,249,27,152,247,225,"4","4","17",1426,60,931,14
"4141",4141,2340,99,21,249,206,75,"4","4","6",1262,404,1116,159
"4142",4142,2326,103,24,252,200,62,"4","4","6",1235,382,1134,145
"4143",4143,2312,113,22,252,211,75,"4","4","6",1209,361,1153,132
"4144",4144,2301,141,19,244,232,109,"4","4","3",1183,339,1172,121
"4145",4145,2306,183,21,220,249,151,"4","4","6",1107,277,1224,123
"4146",4146,2304,143,18,243,234,113,"4","4","6",1082,255,1242,121
"4147",4147,2293,118,21,251,215,82,"4","4","6",1057,234,1260,105
"4148",4148,2281,119,19,249,220,92,"4","4","3",1032,212,1279,93
"4149",4149,2257,118,22,251,214,78,"4","4","3",960,150,1338,74
"4150",4150,2245,128,23,251,218,81,"4","4","3",937,134,1358,62
"4151",4151,2238,139,24,248,224,90,"4","4","3",914,124,1379,75
"4152",4152,2229,138,27,249,219,80,"4","4","3",892,108,1400,66
"4153",4153,2206,141,28,247,220,82,"4","4","3",849,85,1442,48
"4154",4154,2199,146,27,245,225,90,"4","4","3",828,67,1456,41
"4155",4155,2190,147,28,244,224,88,"4","4","3",807,60,1441,32
"4156",4156,2181,143,29,246,219,80,"4","4","3",787,60,1425,23
"4157",4157,2170,129,31,252,205,56,"4","4","3",768,42,1410,24
"4158",4158,2140,109,14,243,224,108,"4","4","3",732,0,1382,0
"4159",4159,2215,12,25,187,182,123,"3","4","10",601,30,1243,14
"4160",4160,2317,97,13,241,220,106,"3","4","6",124,42,1140,8
"4161",4161,2068,327,34,119,181,190,"6","4","10",641,67,390,32
"4162",4162,2090,15,23,193,186,123,"6","4","10",674,175,450,70
"4163",4163,3052,195,16,216,251,165,"1","1","22",3598,361,1660,72
"4164",4164,2897,223,8,210,248,174,"5","3","32",1543,90,1610,13
"4165",4165,2260,126,4,227,237,145,"4","4","10",366,0,295,0
"4166",4166,2251,175,5,223,243,154,"4","4","10",541,0,467,0
"4167",4167,2212,129,23,251,218,82,"4","4","4",342,0,768,0
"4168",4168,2206,24,3,218,233,152,"4","4","14",324,0,787,0
"4169",4169,2376,0,1,217,236,156,"3","4","6",711,446,1423,212
"4170",4170,2220,48,7,223,224,136,"4","4","17",331,0,1189,0
"4171",4171,2238,2,36,146,147,120,"3","4","10",408,30,1170,21
"4172",4172,2169,338,11,195,224,168,"4","4","17",819,0,1224,0
"4173",4173,2175,223,10,208,250,178,"4","4","17",847,0,1233,0
"4174",4174,2177,192,19,215,251,163,"4","4","17",875,0,1243,0
"4175",4175,2223,340,39,111,153,163,"3","4","10",1477,120,1209,79
"4176",4176,2175,7,28,174,172,124,"3","4","10",1544,120,979,37
"4177",4177,2341,320,17,174,221,186,"3","4","6",1351,395,911,216
"4178",4178,2351,351,17,188,209,157,"3","4","10",1362,430,953,226
"4179",4179,2344,117,17,247,222,97,"4","4","6",1302,404,1074,160
"4180",4180,2333,109,22,251,209,75,"4","4","6",1276,382,1092,149
"4181",4181,2320,102,24,252,200,62,"4","4","6",1250,361,1110,139
"4182",4182,2294,114,19,249,218,89,"4","4","3",1199,319,1148,114
"4183",4183,2289,157,16,236,241,130,"4","4","3",1173,297,1165,109
"4184",4184,2289,190,21,215,251,160,"4","4","3",1148,277,1182,108
"4185",4185,2293,199,22,207,253,171,"4","4","3",1123,255,1200,112
"4186",4186,2290,116,17,247,222,97,"4","4","3",1074,212,1237,107
"4187",4187,2274,109,17,247,218,94,"4","4","3",1026,170,1276,86
"4188",4188,2253,115,24,252,209,70,"4","4","3",979,127,1316,70
"4189",4189,2194,145,31,245,217,75,"4","4","3",870,60,1421,31
"4190",4190,2183,150,31,241,221,83,"4","4","3",850,42,1443,25
"4191",4191,2175,152,31,240,223,88,"4","4","3",830,30,1465,17
"4192",4192,2165,149,28,243,225,91,"4","4","3",811,30,1451,7
"4193",4193,2156,135,22,248,224,92,"4","4","3",792,30,1437,10
"4194",4194,2146,100,14,243,219,102,"4","4","3",774,0,1422,0
"4195",4195,2140,21,10,214,219,141,"4","4","4",757,0,1409,0
"4196",4196,2289,297,29,126,216,223,"3","4","10",664,124,1260,54
"4197",4197,2307,18,23,196,185,118,"3","4","10",573,134,1277,63
"4198",4198,2289,335,22,164,204,176,"3","4","10",454,120,1265,45
"4199",4199,2325,302,8,199,237,177,"4","4","6",162,95,1184,23
"4200",4200,2338,248,9,202,247,183,"4","4","6",108,150,1176,12
"4201",4201,2309,51,3,221,232,148,"4","4","6",162,0,1170,0
"4202",4202,2312,344,8,203,227,163,"4","4","16",190,0,1172,0
"4203",4203,2083,316,15,178,225,187,"4","4","14",886,0,793,0
"4204",4204,2102,318,24,149,210,197,"6","4","10",933,42,741,21
"4205",4205,2147,285,28,130,226,229,"6","4","10",834,170,618,80
"4206",4206,2081,111,28,254,197,50,"3","4","1",663,30,391,15
"4207",4207,2055,45,11,223,217,127,"4","4","10",660,0,391,0
"4208",4208,3197,36,12,219,212,127,"7","1","39",3223,42,3696,6
"4209",4209,2903,337,31,138,181,173,"1","1","30",1661,256,270,54
"4210",4210,2890,239,6,210,245,173,"5","3","32",1595,60,1611,6
"4211",4211,2893,220,8,211,248,173,"5","3","32",1557,60,1637,8
"4212",4212,2900,230,7,209,247,175,"5","3","32",1504,67,1664,13
"4213",4213,2798,112,18,248,219,93,"5","3","13",997,134,2018,34
"4214",4214,2826,29,14,214,208,127,"2","3","24",759,242,2520,68
"4215",4215,2313,123,17,246,225,101,"3","4","11",342,150,90,32
"4216",4216,2307,136,15,242,233,117,"3","4","11",335,127,108,26
"4217",4217,2247,68,4,224,231,142,"4","4","10",582,0,509,0
"4218",4218,2246,204,5,217,244,163,"4","4","10",607,0,531,0
"4219",4219,2216,132,19,247,226,100,"4","4","14",339,0,774,0
"4220",4220,2241,332,14,187,222,174,"6","4","10",371,42,1203,10
"4221",4221,2266,350,38,127,149,142,"3","4","10",417,60,1200,52
"4222",4222,2216,100,23,250,203,69,"4","4","4",509,0,1200,0
"4223",4223,2175,18,24,194,183,117,"4","4","17",859,30,1262,6
"4224",4224,2173,22,13,211,211,134,"4","4","17",886,30,1271,-1
"4225",4225,2172,296,8,197,238,180,"4","4","17",914,0,1282,0
"4226",4226,2182,272,24,150,239,225,"4","4","17",942,0,1292,0
"4227",4227,2255,344,40,114,149,155,"3","4","10",1482,153,1167,111
"4228",4228,2246,46,37,203,134,36,"3","4","10",1557,190,1050,114
"4229",4229,2135,13,8,213,225,149,"4","4","17",1493,0,882,0
"4230",4230,2140,265,13,187,246,197,"4","4","17",1482,30,874,5
"4231",4231,2358,337,12,195,224,168,"3","4","6",1385,437,902,233
"4232",4232,2355,82,5,227,231,138,"4","4","6",1396,446,999,162
"4233",4233,2353,114,8,235,232,129,"4","4","6",1370,424,1015,160
"4234",4234,2340,97,15,243,217,99,"4","4","6",1317,382,1050,153
"4235",4235,2332,93,20,247,206,79,"4","4","6",1291,361,1068,148
"4236",4236,2321,93,23,249,198,65,"4","4","6",1266,339,1087,137
"4237",4237,2294,102,23,251,204,69,"4","4","3",1215,297,1123,113
"4238",4238,2282,128,19,247,225,98,"4","4","3",1190,277,1140,102
"4239",4239,2276,178,18,225,248,149,"4","4","3",1165,255,1158,96
"4240",4240,2281,210,21,199,254,183,"4","4","3",1140,234,1176,100
"4241",4241,2289,189,16,219,250,160,"4","4","3",1116,212,1195,108
"4242",4242,2285,139,16,242,233,115,"4","4","3",1092,192,1214,102
"4243",4243,2206,125,32,253,198,46,"4","4","3",933,60,1358,23
"4244",4244,2189,135,33,250,205,55,"4","4","3",912,42,1379,26
"4245",4245,2177,144,31,245,216,74,"4","4","3",892,30,1401,14
"4246",4246,2166,148,27,244,226,93,"4","4","3",872,30,1423,8
"4247",4247,2158,149,19,241,235,115,"4","4","3",853,0,1445,0
"4248",4248,2150,55,6,224,227,139,"4","4","3",816,0,1463,0
"4249",4249,2182,7,15,200,208,143,"3","4","10",684,0,1348,0
"4250",4250,2246,343,27,155,188,165,"3","4","10",660,60,1307,35
"4251",4251,2277,292,33,113,214,232,"3","4","10",684,90,1290,42
"4252",4252,2336,0,20,186,198,146,"3","4","10",228,67,1224,27
"4253",4253,2321,129,17,245,228,106,"3","4","6",108,42,1200,10
"4254",4254,2312,77,3,224,233,145,"4","4","6",150,0,1200,0
"4255",4255,2094,126,18,247,225,98,"4","4","3",792,30,886,6
"4256",4256,2080,337,8,203,229,165,"4","4","14",847,0,834,0
"4257",4257,2062,75,12,234,217,113,"4","4","10",691,0,420,0
"4258",4258,2115,6,26,178,180,130,"6","4","10",731,201,499,83
"4259",4259,2119,354,26,167,186,149,"6","4","10",741,228,516,92
"4260",4260,2122,323,16,177,221,183,"6","4","10",808,234,421,27
"4261",4261,3200,14,12,209,216,143,"7","1","23",3264,60,3668,9
"4262",4262,2932,339,24,161,198,171,"1","1","29",2278,60,384,14
"4263",4263,2932,337,18,178,212,172,"2","1","30",1499,335,350,95
"4264",4264,2912,39,13,220,212,124,"2","1","29",607,306,306,102
"4265",4265,2820,41,5,221,228,143,"5","3","23",972,42,1342,0
"4266",4266,2826,347,6,208,230,160,"5","3","23",1120,30,1415,6
"4267",4267,2826,343,6,208,231,161,"5","3","23",1150,42,1431,-1
"4268",4268,2888,209,5,216,244,165,"5","3","32",1597,30,1639,4
"4269",4269,2898,164,8,227,243,148,"5","3","32",1466,95,1717,7
"4270",4270,2894,176,8,224,245,154,"5","3","32",1365,212,1775,3
"4271",4271,2896,173,9,226,245,151,"5","3","32",1315,272,1806,5
"4272",4272,2824,115,21,251,215,82,"5","3","13",1082,170,1982,58
"4273",4273,2795,111,17,247,220,96,"5","3","13",1019,108,2040,31
"4274",4274,2787,109,16,246,220,98,"5","3","13",999,95,2060,23
"4275",4275,2779,110,15,244,222,103,"5","3","13",979,85,2081,18
"4276",4276,2270,45,8,223,223,135,"4","4","10",379,0,255,0
"4277",4277,2239,153,20,240,236,116,"4","4","4",470,0,700,0
"4278",4278,2232,147,27,244,225,92,"4","4","4",443,0,722,0
"4279",4279,2221,163,27,233,236,115,"4","4","4",417,0,738,0
"4280",4280,2224,175,28,223,241,132,"4","4","4",391,30,752,3
"4281",4281,2222,160,25,236,235,114,"4","4","4",366,30,767,8
"4282",4282,2243,255,19,173,248,211,"6","4","10",400,30,1233,12
"4283",4283,2264,306,23,150,219,207,"6","4","2",418,67,1230,29
"4284",4284,2233,69,34,233,153,23,"3","4","4",511,30,1230,17
"4285",4285,2180,8,20,193,196,137,"4","4","17",926,30,1310,8
"4286",4286,2190,293,23,151,228,215,"4","4","17",953,0,1320,0
"4287",4287,2255,350,41,116,138,137,"3","4","10",1423,180,1199,111
"4288",4288,2265,341,46,85,128,154,"3","4","10",1433,180,1183,121
"4289",4289,2140,47,13,224,212,120,"4","4","10",1521,0,854,0
"4290",4290,2138,277,4,209,240,169,"4","4","17",1510,0,845,0
"4291",4291,2364,51,10,225,219,127,"4","4","6",1437,446,957,170
"4292",4292,2358,65,10,230,221,123,"4","4","6",1410,426,973,165
"4293",4293,2354,74,10,232,222,122,"4","4","6",1384,404,990,161
"4294",4294,2348,81,12,236,219,112,"4","4","6",1358,382,1008,155
"4295",4295,2318,103,24,252,201,63,"4","4","6",1282,319,1064,134
"4296",4296,2305,106,26,253,199,57,"4","4","3",1256,297,1082,121
"4297",4297,2291,109,27,254,199,55,"4","4","3",1231,277,1099,110
"4298",4298,2268,165,16,232,243,137,"4","4","3",1182,234,1134,88
"4299",4299,2272,212,21,198,254,185,"4","4","3",1158,212,1153,92
